Source
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 125:109-117)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1996 (Mar. Biol. 127:219-227)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
Laing and Uye 1997 (Mar. Biol. 128:415-421)
